Lab;Chemical;Compound;Category;Exp;c1;c2;Conc.;Rep;valid;Viability;IL-18;FI;Dunnett
2;2-Mercaptobenzothiazol;30;Y;2;30.4;;50;2;Yes;71.625;2.676;0.768;
2;2-Mercaptobenzothiazol;30;Y;2;30.4;;50;3;Yes;73.992;2.262;0.649;
2;2-Mercaptobenzothiazol;30;Y;2;30.4;;50;4;Yes;71.914;2.716;0.779;
2;2-Mercaptobenzothiazol;30;Y;3;30.1;;6.25;1;Yes;81.34;3.36;0.984;ns
2;2-Mercaptobenzothiazol;30;Y;3;30.1;;6.25;2;Yes;83.049;3.388;0.993;
2;2-Mercaptobenzothiazol;30;Y;3;30.1;;6.25;3;Yes;84.494;2.758;0.808;
2;2-Mercaptobenzothiazol;30;Y;3;30.1;;6.25;4;Yes;78.318;2.566;0.752;
2;2-Mercaptobenzothiazol;30;Y;3;30.2;;12.5;1;Yes;80.749;3.339;0.978;
2;2-Mercaptobenzothiazol;30;Y;3;30.2;;12.5;2;Yes;82.983;3.034;0.889;
2;2-Mercaptobenzothiazol;30;Y;3;30.2;;12.5;3;Yes;75.164;3.062;0.897;
2;2-Mercaptobenzothiazol;30;Y;3;30.2;;12.5;4;Yes;89.159;2.785;0.816;
2;2-Mercaptobenzothiazol;30;Y;3;30.3;;25;1;Yes;74.31;3.005;0.88;
2;2-Mercaptobenzothiazol;30;Y;3;30.3;;25;2;Yes;72.93;3.042;0.891;
2;2-Mercaptobenzothiazol;30;Y;3;30.3;;25;3;Yes;75.953;2.951;0.864;
2;2-Mercaptobenzothiazol;30;Y;3;30.3;;25;4;Yes;75.427;2.652;0.777;
2;2-Mercaptobenzothiazol;30;Y;3;30.4;;50;1;Yes;81.472;3.099;0.908;
2;2-Mercaptobenzothiazol;30;Y;3;30.4;;50;2;Yes;75.427;3.117;0.913;
2;2-Mercaptobenzothiazol;30;Y;3;30.4;;50;3;Yes;80.223;3.094;0.906;
2;2-Mercaptobenzothiazol;30;Y;3;30.4;;50;4;Yes;79.435;3.56;1.043;
2;Benzocaine;31;Y;1;31.1;;93.75;1;Yes;94.647;5.409;1.092;ns
2;Benzocaine;31;Y;1;31.1;;93.75;2;Yes;96.66;4.548;0.919;
2;Benzocaine;31;Y;1;31.1;;93.75;3;Yes;88.33;4.655;0.94;
2;Benzocaine;31;Y;1;31.1;;93.75;4;Yes;91.125;4.863;0.982;
2;Benzocaine;31;Y;1;31.2;;187.5;1;Yes;93.361;4.742;0.958;
2;Benzocaine;31;Y;1;31.2;;187.5;2;Yes;87.715;5.887;1.189;
2;Benzocaine;31;Y;1;31.2;;187.5;3;Yes;86.932;5.447;1.1;
2;Benzocaine;31;Y;1;31.2;;187.5;4;Yes;90.566;5.868;1.185;
2;Benzocaine;31;Y;1;31.3;;375;1;Yes;99.175;4.62;0.933;
2;Benzocaine;31;Y;1;31.3;;375;2;Yes;103.145;4.711;0.951;
2;Benzocaine;31;Y;1;31.3;;375;3;Yes;94.815;8.093;1.634;
2;Benzocaine;31;Y;1;31.3;;375;4;Yes;96.716;8.202;1.656;
2;Benzocaine;31;Y;1;31.4;;750;1;Yes;128.358;3.046;0.615;
2;Benzocaine;31;Y;1;31.4;;750;2;Yes;126.792;5.191;1.048;
2;Benzocaine;31;Y;1;31.4;;750;3;Yes;96.38;4.765;0.962;
2;Benzocaine;31;Y;1;31.4;;750;4;Yes;103.424;4.686;0.946;
2;Benzocaine;31;Y;2;31.1;;93.75;1;Yes;95;2.953;0.932;ns
2;Benzocaine;31;Y;2;31.1;;93.75;2;Yes;97.194;3.271;1.032;
2;Benzocaine;31;Y;2;31.1;;93.75;3;Yes;96.212;3.138;0.99;
2;Benzocaine;31;Y;2;31.1;;93.75;4;Yes;94.308;3.657;1.154;
2;Benzocaine;31;Y;2;31.2;;187.5;1;Yes;91.826;3.48;1.098;
2;Benzocaine;31;Y;2;31.2;;187.5;2;Yes;89.46;2.927;0.924;
2;Benzocaine;31;Y;2;31.2;;187.5;3;Yes;86.112;3.061;0.966;
2;Benzocaine;31;Y;2;31.2;;187.5;4;Yes;87.209;3.182;1.004;
2;Benzocaine;31;Y;2;31.3;;375;1;Yes;70.875;3.324;1.049;
2;Benzocaine;31;Y;2;31.3;;375;2;Yes;73.819;3.674;1.16;
2;Benzocaine;31;Y;2;31.3;;375;3;Yes;73.011;3.853;1.216;
2;Benzocaine;31;Y;2;31.3;;375;4;Yes;68.913;3.549;1.12;
2;Benzocaine;31;Y;2;31.4;;750;1;Yes;83.977;2.889;0.912;
2;Benzocaine;31;Y;2;31.4;;750;2;Yes;80.745;2.755;0.869;
2;Benzocaine;31;Y;2;31.4;;750;3;Yes;78.436;2.778;0.877;
2;Benzocaine;31;Y;2;31.4;;750;4;Yes;82.245;3.167;0.999;
2;Benzocaine;31;Y;3;31.1;;93.75;1;Yes;107.096;2.121;0.919;ns
2;Benzocaine;31;Y;3;31.1;;93.75;2;Yes;32.457;1.773;0.768;
2;Benzocaine;31;Y;3;31.1;;93.75;3;Yes;92.313;2.421;1.048;
2;Benzocaine;31;Y;3;31.1;;93.75;4;Yes;87.516;2.225;0.963;
2;Benzocaine;31;Y;3;31.2;;187.5;1;Yes;89.422;1.895;0.82;
2;Benzocaine;31;Y;3;31.2;;187.5;2;Yes;94.809;1.796;0.777;
2;Benzocaine;31;Y;3;31.2;;187.5;3;Yes;88.699;2.448;1.06;
2;Benzocaine;31;Y;3;31.2;;187.5;4;Yes;91.721;2.43;1.052;
2;Benzocaine;31;Y;3;31.3;;375;1;Yes;94.35;2.546;1.102;
2;Benzocaine;31;Y;3;31.3;;375;2;Yes;87.057;3.1;1.342;
2;Benzocaine;31;Y;3;31.3;;375;3;Yes;87.845;2.221;0.962;
2;Benzocaine;31;Y;3;31.3;;375;4;Yes;86.465;2.411;1.044;
2;Benzocaine;31;Y;3;31.4;;750;1;Yes;82.917;2.183;0.945;
2;Benzocaine;31;Y;3;31.4;;750;2;Yes;92.313;2.511;1.087;
2;Benzocaine;31;Y;3;31.4;;750;3;Yes;87.057;2.079;0.9;
2;Benzocaine;31;Y;3;31.4;;750;4;Yes;86.597;2.502;1.083;
2;Octanoic acid;32;N;1;32.1;;50;1;Yes;76.049;9.648;0.883;s
2;Octanoic acid;32;N;1;32.1;;50;2;Yes;77.101;9.77;0.894;
2;Octanoic acid;32;N;1;32.1;;50;3;Yes;84.758;9.661;0.884;
2;Octanoic acid;32;N;1;32.1;;50;4;Yes;71.898;9.566;0.876;
2;Octanoic acid;32;N;1;32.2;;100;1;Yes;77.042;11.274;1.032;
2;Octanoic acid;32;N;1;32.2;;100;2;Yes;82.128;10.907;0.998;
2;Octanoic acid;32;N;1;32.2;;100;3;Yes;86.336;10.26;0.939;
2;Octanoic acid;32;N;1;32.2;;100;4;Yes;84.758;9.458;0.866;
2;Octanoic acid;32;N;1;32.3;;200;1;Yes;90.37;11.198;1.025;
2;Octanoic acid;32;N;1;32.3;;200;2;Yes;93.994;11.713;1.072;
2;Octanoic acid;32;N;1;32.3;;200;3;Yes;84.524;10.953;1.003;
2;Octanoic acid;32;N;1;32.3;;200;4;Yes;91.188;11.546;1.057;
2;Octanoic acid;32;N;1;32.4;;400;1;Yes;86.921;17.268;1.58;
2;Octanoic acid;32;N;1;32.4;;400;2;Yes;86.921;15.488;1.418;
2;Octanoic acid;32;N;1;32.4;;400;3;Yes;94.578;17.597;1.611;
2;Octanoic acid;32;N;1;32.4;;400;4;Yes;89.434;14.044;1.285;
2;Octanoic acid;32;N;2;32.1;;50;1;Yes;87.14;0.386;0.967;s
2;Octanoic acid;32;N;2;32.1;;50;2;Yes;91.558;0.352;0.882;
2;Octanoic acid;32;N;2;32.1;;50;3;Yes;100.559;0.366;0.916;
2;Octanoic acid;32;N;2;32.1;;50;4;Yes;98.792;0.383;0.958;
2;Octanoic acid;32;N;2;32.2;;100;1;Yes;89.128;0.479;1.2;
2;Octanoic acid;32;N;2;32.2;;100;2;Yes;98.295;0.418;1.046;
2;Octanoic acid;32;N;2;32.2;;100;3;Yes;104.314;0.404;1.012;
2;Octanoic acid;32;N;2;32.2;;100;4;Yes;91.668;0.38;0.95;
2;Octanoic acid;32;N;2;32.3;;200;1;Yes;97.577;0.402;1.005;
2;Octanoic acid;32;N;2;32.3;;200;2;Yes;91.724;0.34;0.851;
2;Octanoic acid;32;N;2;32.3;;200;3;Yes;100.614;0.351;0.878;
2;Octanoic acid;32;N;2;32.3;;200;4;Yes;96.086;0.422;1.057;
2;Octanoic acid;32;N;2;32.4;;400;1;Yes;85.428;0.475;1.189;
2;Octanoic acid;32;N;2;32.4;;400;2;Yes;83.551;0.464;1.162;
2;Octanoic acid;32;N;2;32.4;;400;3;Yes;84.048;0.45;1.126;
2;Octanoic acid;32;N;2;32.4;;400;4;Yes;80.624;0.482;1.207;
2;Octanoic acid;32;N;3;32.1;;50;1;Yes;90.953;4.434;0.797;s
2;Octanoic acid;32;N;3;32.1;;50;2;Yes;84.185;4.796;0.862;
2;Octanoic acid;32;N;3;32.1;;50;3;Yes;82.597;5.443;0.979;
2;Octanoic acid;32;N;3;32.1;;50;4;Yes;83.149;5.644;1.015;
2;Octanoic acid;32;N;3;32.2;;100;1;Yes;83.978;6.311;1.135;
2;Octanoic acid;32;N;3;32.2;;100;2;Yes;77.348;5.629;1.012;
2;Octanoic acid;32;N;3;32.2;;100;3;Yes;81.008;5.236;0.941;
2;Octanoic acid;32;N;3;32.2;;100;4;Yes;78.867;5.057;0.909;
2;Octanoic acid;32;N;3;32.3;;200;1;Yes;89.019;5.798;1.042;
2;Octanoic acid;32;N;3;32.3;;200;2;Yes;96.409;6.492;1.167;
2;Octanoic acid;32;N;3;32.3;;200;3;Yes;91.229;6.032;1.085;
2;Octanoic acid;32;N;3;32.3;;200;4;Yes;73.964;5.669;1.019;
2;Octanoic acid;32;N;3;32.4;;400;1;Yes;79.489;6.525;1.173;
2;Octanoic acid;32;N;3;32.4;;400;2;Yes;83.84;6.29;1.131;
2;Octanoic acid;32;N;3;32.4;;400;3;Yes;84.738;6.96;1.251;
2;Octanoic acid;32;N;3;32.4;;400;4;Yes;78.591;6.469;1.163;
2;Tween 80;33;N;1;33.1;;125;1;Yes;84.174;12.038;0.963;s
2;Tween 80;33;N;1;33.1;;125;2;Yes;92.299;14.086;1.127;
2;Tween 80;33;N;1;33.1;;125;3;Yes;84.817;11.577;0.926;
2;Tween 80;33;N;1;33.1;;125;4;Yes;91.188;11.479;0.918;
2;Tween 80;33;N;1;33.2;;250;1;Yes;93.526;12.587;1.007;
2;Tween 80;33;N;1;33.2;;250;2;Yes;90.837;9.966;0.797;
2;Tween 80;33;N;1;33.2;;250;3;Yes;89.084;10.669;0.853;
2;Tween 80;33;N;1;33.2;;250;4;Yes;87.681;11.373;0.91;
2;Tween 80;33;N;1;33.3;;500;1;Yes;71.84;11.555;0.924;
2;Tween 80;33;N;1;33.3;;500;2;Yes;78.27;11.819;0.945;
2;Tween 80;33;N;1;33.3;;500;3;Yes;84.291;12.429;0.994;
2;Tween 80;33;N;1;33.3;;500;4;Yes;77.159;10.866;0.869;
2;Tween 80;33;N;1;33.4;;1000;1;Yes;84.992;19.725;1.578;
2;Tween 80;33;N;1;33.4;;1000;2;Yes;87.272;20.697;1.656;
2;Tween 80;33;N;1;33.4;;1000;3;Yes;79.965;20.586;1.647;
2;Tween 80;33;N;1;33.4;;1000;4;Yes;81.835;20.557;1.644;
2;Tween 80;33;N;2;33.1;;125;1;Yes;93.159;6.797;1.012;ns
2;Tween 80;33;N;2;33.1;;125;2;Yes;98.682;7.005;1.043;
2;Tween 80;33;N;2;33.1;;125;3;Yes;92.165;6.361;0.947;
2;Tween 80;33;N;2;33.1;;125;4;Yes;93.877;6.527;0.972;
2;Tween 80;33;N;2;33.2;;250;1;Yes;95.203;6.731;1.002;
2;Tween 80;33;N;2;33.2;;250;2;Yes;92.718;6.008;0.894;
2;Tween 80;33;N;2;33.2;;250;3;Yes;83.937;6.19;0.921;
2;Tween 80;33;N;2;33.2;;250;4;Yes;89.46;6.658;0.991;
2;Tween 80;33;N;2;33.3;;500;1;Yes;91.558;5.367;0.799;
2;Tween 80;33;N;2;33.3;;500;2;Yes;90.564;6.371;0.948;
2;Tween 80;33;N;2;33.3;;500;3;Yes;91.613;5.273;0.785;
2;Tween 80;33;N;2;33.3;;500;4;Yes;85.594;5.504;0.819;
2;Tween 80;33;N;2;33.4;;1000;1;Yes;83.44;7.798;1.161;
2;Tween 80;33;N;2;33.4;;1000;2;Yes;92.055;7.422;1.105;
2;Tween 80;33;N;2;33.4;;1000;3;Yes;87.361;7.852;1.169;
2;Tween 80;33;N;2;33.4;;1000;4;Yes;83.937;6.764;1.007;
2;Tween 80;33;N;3;33.1;;125;1;Yes;100.243;9.799;1.083;ns
2;Tween 80;33;N;3;33.1;;125;2;Yes;99.477;11.236;1.242;
2;Tween 80;33;N;3;33.1;;125;3;Yes;96.116;10.203;1.128;
2;Tween 80;33;N;3;33.1;;125;4;Yes;101.423;9.174;1.014;
2;Tween 80;33;N;3;33.2;;250;1;Yes;84.145;9.209;1.018;
2;Tween 80;33;N;3;33.2;;250;2;Yes;84.912;11.987;1.325;
2;Tween 80;33;N;3;33.2;;250;3;Yes;79.9;9.902;1.094;
2;Tween 80;33;N;3;33.2;;250;4;Yes;78.426;10.185;1.126;
2;Tween 80;33;N;3;33.3;;500;1;Yes;87.094;8.06;0.891;
2;Tween 80;33;N;3;33.3;;500;2;Yes;86.622;9.598;1.061;
2;Tween 80;33;N;3;33.3;;500;3;Yes;90.868;8.834;0.976;
2;Tween 80;33;N;3;33.3;;500;4;Yes;93.167;6.727;0.743;
2;Tween 80;33;N;3;33.4;;1000;1;Yes;83.909;9.819;1.085;
2;Tween 80;33;N;3;33.4;;1000;2;Yes;80.195;9.645;1.066;
2;Tween 80;33;N;3;33.4;;1000;3;Yes;82.553;11.58;1.28;
2;Tween 80;33;N;3;33.4;;1000;4;Yes;83.733;9.563;1.057;
2;p-Phenylenediamine;34;Y;1;34.1;;11.25;1;Yes;94.909;4.614;1.698;s
2;p-Phenylenediamine;34;Y;1;34.1;;11.25;2;Yes;108.364;4.464;1.642;
2;p-Phenylenediamine;34;Y;1;34.1;;11.25;3;Yes;102.946;4.378;1.611;
2;p-Phenylenediamine;34;Y;1;34.1;;11.25;4;Yes;90.123;4.422;1.627;
2;p-Phenylenediamine;34;Y;1;34.2;;22.5;1;Yes;67.367;5.43;1.998;
2;p-Phenylenediamine;34;Y;1;34.2;;22.5;2;Yes;67.908;5.038;1.854;
2;p-Phenylenediamine;34;Y;1;34.2;;22.5;3;Yes;72.333;4.715;1.735;
2;p-Phenylenediamine;34;Y;1;34.2;;22.5;4;Yes;65.47;5.078;1.869;
2;p-Phenylenediamine;34;Y;1;34.3;;45;1;Yes;63.122;6.651;2.447;
2;p-Phenylenediamine;34;Y;1;34.3;;45;2;Yes;63.303;7.642;2.812;
2;p-Phenylenediamine;34;Y;1;34.3;;45;3;Yes;59.42;6.721;2.473;
2;p-Phenylenediamine;34;Y;1;34.3;;45;4;Yes;65.019;7.269;2.675;
2;p-Phenylenediamine;34;Y;1;34.4;;90;1;Yes;41.178;7.248;2.667;
2;p-Phenylenediamine;34;Y;1;34.4;;90;2;Yes;51.022;7.856;2.891;
2;p-Phenylenediamine;34;Y;1;34.4;;90;3;Yes;53.189;7.392;2.72;
2;p-Phenylenediamine;34;Y;1;34.4;;90;4;Yes;43.075;6.635;2.441;
2;p-Phenylenediamine;34;Y;2;34.1;;11.25;1;Yes;127.311;4.161;1.71;s
2;p-Phenylenediamine;34;Y;2;34.1;;11.25;2;Yes;131.122;4.853;1.995;
2;p-Phenylenediamine;34;Y;2;34.1;;11.25;3;Yes;135.593;4.681;1.924;
2;p-Phenylenediamine;34;Y;2;34.1;;11.25;4;Yes;127.604;5.501;2.261;
2;p-Phenylenediamine;34;Y;2;34.2;;22.5;1;Yes;101.878;5.033;2.069;
2;p-Phenylenediamine;34;Y;2;34.2;;22.5;2;Yes;102.611;4.933;2.028;
2;p-Phenylenediamine;34;Y;2;34.2;;22.5;3;Yes;92.203;4.599;1.891;
2;p-Phenylenediamine;34;Y;2;34.2;;22.5;4;Yes;93.669;4.318;1.775;
2;p-Phenylenediamine;34;Y;2;34.3;;45;1;Yes;71.828;6.125;2.518;
2;p-Phenylenediamine;34;Y;2;34.3;;45;2;Yes;67.797;6.126;2.518;
2;p-Phenylenediamine;34;Y;2;34.3;;45;3;Yes;66.038;6.293;2.587;
2;p-Phenylenediamine;34;Y;2;34.3;;45;4;Yes;65.891;6.174;2.538;
2;p-Phenylenediamine;34;Y;2;34.4;;90;1;Yes;45.809;9.535;3.919;
2;p-Phenylenediamine;34;Y;2;34.4;;90;2;Yes;46.541;6.22;2.557;
2;p-Phenylenediamine;34;Y;2;34.4;;90;3;Yes;51.379;5.772;2.373;
2;p-Phenylenediamine;34;Y;2;34.4;;90;4;Yes;43.83;3.921;1.612;
2;p-Phenylenediamine;34;Y;3;34.1;;11.25;1;Yes;98.328;3.366;1.727;s
2;p-Phenylenediamine;34;Y;3;34.1;;11.25;2;Yes;98.001;3.549;1.82;
2;p-Phenylenediamine;34;Y;3;34.1;;11.25;3;Yes;102.026;3.831;1.965;
2;p-Phenylenediamine;34;Y;3;34.1;;11.25;4;Yes;98.4;3.638;1.866;
2;p-Phenylenediamine;34;Y;3;34.2;;22.5;1;Yes;105.905;3.847;1.973;
2;p-Phenylenediamine;34;Y;3;34.2;;22.5;2;Yes;98.328;4.001;2.052;
2;p-Phenylenediamine;34;Y;3;34.2;;22.5;3;Yes;96.297;3.826;1.963;
2;p-Phenylenediamine;34;Y;3;34.2;;22.5;4;Yes;98.038;3.866;1.983;
2;p-Phenylenediamine;34;Y;3;34.3;;45;1;Yes;101.591;3.998;2.051;
2;p-Phenylenediamine;34;Y;3;34.3;;45;2;Yes;93.941;4.553;2.335;
2;p-Phenylenediamine;34;Y;3;34.3;;45;3;Yes;97.784;4.102;2.104;
2;p-Phenylenediamine;34;Y;3;34.3;;45;4;Yes;110.981;4.815;2.47;
2;p-Phenylenediamine;34;Y;3;34.4;;90;1;Yes;100.612;5.612;2.879;
2;p-Phenylenediamine;34;Y;3;34.4;;90;2;Yes;100.684;4.775;2.45;
2;p-Phenylenediamine;34;Y;3;34.4;;90;3;Yes;92.2;6.039;3.098;
2;p-Phenylenediamine;34;Y;3;34.4;;90;4;Yes;99.452;4.621;2.37;
2;Isoeuganol;35;Y;1;35.1;;15;1;Yes;102.901;3.206;0.909;s
2;Isoeuganol;35;Y;1;35.1;;15;2;Yes;111.572;3.502;0.993;
2;Isoeuganol;35;Y;1;35.1;;15;3;Yes;116.114;2.989;0.848;
2;Isoeuganol;35;Y;1;35.1;;15;4;Yes;125.529;3.364;0.954;
2;Isoeuganol;35;Y;1;35.2;;30;1;Yes;99.928;2.577;0.731;
2;Isoeuganol;35;Y;1;35.2;;30;2;Yes;104.057;2.904;0.824;
2;Isoeuganol;35;Y;1;35.2;;30;3;Yes;99.019;2.656;0.753;
2;Isoeuganol;35;Y;1;35.2;;30;4;Yes;109.012;2.98;0.845;
2;Isoeuganol;35;Y;1;35.3;;60;1;Yes;89.77;3.171;0.899;
2;Isoeuganol;35;Y;1;35.3;;60;2;Yes;83.906;4.383;1.243;
2;Isoeuganol;35;Y;1;35.3;;60;3;Yes;84.65;3.792;1.075;
2;Isoeuganol;35;Y;1;35.3;;60;4;Yes;87.54;3.328;0.944;
2;Isoeuganol;35;Y;1;35.4;;120;1;Yes;86.219;4.751;1.347;
2;Isoeuganol;35;Y;1;35.4;;120;2;Yes;69.041;5.999;1.701;
2;Isoeuganol;35;Y;1;35.4;;120;3;Yes;45.587;5.557;1.576;
2;Isoeuganol;35;Y;1;35.4;;120;4;Yes;72.592;4.808;1.363;
2;Isoeuganol;35;Y;2;35.1;;15;1;Yes;106.006;3.152;1.184;s
2;Isoeuganol;35;Y;2;35.1;;15;2;Yes;116.3;3.069;1.153;
2;Isoeuganol;35;Y;2;35.1;;15;3;Yes;106.592;2.84;1.067;
2;Isoeuganol;35;Y;2;35.1;;15;4;Yes;98.055;2.655;0.998;
2;Isoeuganol;35;Y;2;35.2;;30;1;Yes;106.592;2.699;1.014;
2;Isoeuganol;35;Y;2;35.2;;30;2;Yes;97.567;3.163;1.188;
2;Isoeuganol;35;Y;2;35.2;;30;3;Yes;92.103;3.162;1.188;
2;Isoeuganol;35;Y;2;35.2;;30;4;Yes;96.103;3.046;1.145;
2;Isoeuganol;35;Y;2;35.3;;60;1;Yes;88.786;3.489;1.311;
2;Isoeuganol;35;Y;2;35.3;;60;2;Yes;82.493;3.261;1.225;
2;Isoeuganol;35;Y;2;35.3;;60;3;Yes;86.786;3.176;1.193;
2;Isoeuganol;35;Y;2;35.3;;60;4;Yes;82.444;2.68;1.007;
2;Isoeuganol;35;Y;2;35.4;;120;1;Yes;74.785;3.394;1.275;
2;Isoeuganol;35;Y;2;35.4;;120;2;Yes;68.882;4.113;1.545;
2;Isoeuganol;35;Y;2;35.4;;120;3;Yes;50.54;0;0;
2;Isoeuganol;35;Y;2;35.4;;120;4;Yes;60.004;0;0;
2;Isoeuganol;35;Y;3;35.1;;15;1;Yes;97.312;2.068;0.928;s
2;Isoeuganol;35;Y;3;35.1;;15;2;Yes;92.962;2.081;0.933;
2;Isoeuganol;35;Y;3;35.1;;15;3;Yes;92.454;1.948;0.874;
2;Isoeuganol;35;Y;3;35.1;;15;4;Yes;109.132;1.93;0.866;
2;Isoeuganol;35;Y;3;35.2;;30;1;Yes;111.162;1.752;0.786;
2;Isoeuganol;35;Y;3;35.2;;30;2;Yes;107.501;2.122;0.952;
2;Isoeuganol;35;Y;3;35.2;;30;3;Yes;91.076;1.972;0.884;
2;Isoeuganol;35;Y;3;35.2;;30;4;Yes;88.828;1.897;0.851;
2;Isoeuganol;35;Y;3;35.3;;60;1;Yes;98.545;2.493;1.118;
2;Isoeuganol;35;Y;3;35.3;;60;2;Yes;106.413;2.091;0.938;
2;Isoeuganol;35;Y;3;35.3;;60;3;Yes;103.222;2.153;0.966;
2;Isoeuganol;35;Y;3;35.3;;60;4;Yes;107.319;2.041;0.916;
2;Isoeuganol;35;Y;3;35.4;;120;1;Yes;92.055;2.357;1.057;
2;Isoeuganol;35;Y;3;35.4;;120;2;Yes;83.825;3.108;1.394;
2;Isoeuganol;35;Y;3;35.4;;120;3;Yes;90.496;2.934;1.316;
2;Isoeuganol;35;Y;3;35.4;;120;4;Yes;88.828;2.71;1.215;
2;Toluene disicyanate;36;N;1;36.1;;125;1;Yes;99.071;0.616;0.996;ns
2;Toluene disicyanate;36;N;1;36.1;;125;2;Yes;114.67;0.555;0.897;
2;Toluene disicyanate;36;N;1;36.1;;125;3;Yes;108.238;0.547;0.885;
2;Toluene disicyanate;36;N;1;36.1;;125;4;Yes;97.592;0.563;0.911;
2;Toluene disicyanate;36;N;1;36.2;;250;1;Yes;88.868;0.485;0.785;
2;Toluene disicyanate;36;N;1;36.2;;250;2;Yes;101.954;0.452;0.731;
2;Toluene disicyanate;36;N;1;36.2;;250;3;Yes;89.903;0.524;0.847;
2;Toluene disicyanate;36;N;1;36.2;;250;4;Yes;90.938;0.486;0.785;
2;Toluene disicyanate;36;N;1;36.3;;500;1;Yes;99.884;0.517;0.836;
2;Toluene disicyanate;36;N;1;36.3;;500;2;Yes;90.864;0.476;0.769;
2;Toluene disicyanate;36;N;1;36.3;;500;3;Yes;87.389;0.485;0.784;
2;Toluene disicyanate;36;N;1;36.3;;500;4;Yes;92.417;0.444;0.717;
2;Toluene disicyanate;36;N;1;36.4;;1000;1;Yes;79.626;0.405;0.655;
2;Toluene disicyanate;36;N;1;36.4;;1000;2;Yes;89.829;0.466;0.753;
2;Toluene disicyanate;36;N;1;36.4;;1000;3;Yes;87.537;0.554;0.896;
2;Toluene disicyanate;36;N;1;36.4;;1000;4;Yes;85.023;0.444;0.717;
2;Toluene disicyanate;36;N;2;36.1;;125;1;Yes;92.646;0.389;0.91;ns
2;Toluene disicyanate;36;N;2;36.1;;125;2;Yes;98.86;0.421;0.984;
2;Toluene disicyanate;36;N;2;36.1;;125;3;Yes;104.208;0.43;1.007;
2;Toluene disicyanate;36;N;2;36.1;;125;4;Yes;68.109;0.413;0.966;
2;Toluene disicyanate;36;N;2;36.2;;250;1;Yes;98.073;0.314;0.735;
2;Toluene disicyanate;36;N;2;36.2;;250;2;Yes;102.241;0.348;0.813;
2;Toluene disicyanate;36;N;2;36.2;;250;3;Yes;103.5;0.327;0.766;
2;Toluene disicyanate;36;N;2;36.2;;250;4;Yes;103.657;0.377;0.881;
2;Toluene disicyanate;36;N;2;36.3;;500;1;Yes;100.59;0.384;0.898;
2;Toluene disicyanate;36;N;2;36.3;;500;2;Yes;99.803;0.382;0.893;
2;Toluene disicyanate;36;N;2;36.3;;500;3;Yes;108.061;0.397;0.928;
2;Toluene disicyanate;36;N;2;36.3;;500;4;Yes;102.084;0.398;0.931;
2;Toluene disicyanate;36;N;2;36.4;;1000;1;Yes;91.309;0.364;0.852;
2;Toluene disicyanate;36;N;2;36.4;;1000;2;Yes;105.151;0.426;0.996;
2;Toluene disicyanate;36;N;2;36.4;;1000;3;Yes;94.849;0.476;1.114;
2;Toluene disicyanate;36;N;2;36.4;;1000;4;Yes;102.949;0.45;1.053;
2;Toluene disicyanate;36;N;3;36.1;;125;1;Yes;97.701;0.366;0.937;ns
2;Toluene disicyanate;36;N;3;36.1;;125;2;Yes;99.262;0.352;0.903;
2;Toluene disicyanate;36;N;3;36.1;;125;3;Yes;95.879;0.381;0.976;
2;Toluene disicyanate;36;N;3;36.1;;125;4;Yes;95.531;0.396;1.015;
2;Toluene disicyanate;36;N;3;36.2;;250;1;Yes;87.375;0.253;0.649;
2;Toluene disicyanate;36;N;3;36.2;;250;2;Yes;91.02;0.3;0.768;
2;Toluene disicyanate;36;N;3;36.2;;250;3;Yes;90.672;0.34;0.87;
2;Toluene disicyanate;36;N;3;36.2;;250;4;Yes;88.85;0.389;0.995;
2;Toluene disicyanate;36;N;3;36.3;;500;1;Yes;19.87;0.216;0.554;
2;Toluene disicyanate;36;N;3;36.3;;500;2;Yes;24.989;0.204;0.523;
2;Toluene disicyanate;36;N;3;36.3;;500;3;Yes;39.393;0.281;0.719;
2;Toluene disicyanate;36;N;3;36.3;;500;4;Yes;43.037;0.33;0.845;
2;Toluene disicyanate;36;N;3;36.4;;1000;1;Yes;10.499;0.161;0.413;
2;Toluene disicyanate;36;N;3;36.4;;1000;2;Yes;9.978;0.395;1.011;
2;Toluene disicyanate;36;N;3;36.4;;1000;3;Yes;11.453;0.37;0.948;
2;Toluene disicyanate;36;N;3;36.4;;1000;4;Yes;9.805;1.205;3.087;
2;Citral;37;Y;1;37.1;;1.56;1;Yes;105.2144659;1.294;1.059;s
2;Citral;37;Y;1;37.1;;1.56;2;Yes;106.980656;1.349;1.104;
2;Citral;37;Y;1;37.1;;1.56;3;Yes;107.3170732;1.373;1.123;
2;Citral;37;Y;1;37.1;;1.56;4;Yes;;1.277;1.045;
2;Citral;37;Y;1;37.2;;3.125;1;Yes;106.0555088;1.132;0.926;
2;Citral;37;Y;1;37.2;;3.125;2;Yes;103.784693;1.338;1.094;
2;Citral;37;Y;1;37.2;;3.125;3;Yes;103.3641716;1.158;0.947;
2;Citral;37;Y;1;37.2;;3.125;4;Yes;;1.293;1.058;
2;Citral;37;Y;1;37.3;;6.25;1;Yes;110.3448276;1.348;1.103;
2;Citral;37;Y;1;37.3;;6.25;2;Yes;113.6248949;1.323;1.083;
2;Citral;37;Y;1;37.3;;6.25;3;Yes;110.4289319;1.448;1.185;
2;Citral;37;Y;1;37.3;;6.25;4;Yes;;1.262;1.033;
